5.1575 	EXP 	Set Window color=[ 0.  0.  0.] (rgb)
62.3609 	EXP 	GratingStim: autoDraw = False
62.3609 	EXP 	GratingStim: autoDraw = False
62.3609 	EXP 	GratingStim: autoDraw = True
62.4116 	EXP 	GratingStim: autoDraw = False
62.4116 	EXP 	GratingStim: autoDraw = True
62.4299 	EXP 	New trial (rep=6, index=0): None
62.4443 	EXP 	GratingStim: autoDraw = False
62.4443 	EXP 	GratingStim: autoDraw = False
62.4443 	EXP 	GratingStim: autoDraw = False
62.4443 	EXP 	GratingStim: autoDraw = True
62.4943 	EXP 	GratingStim: autoDraw = False
62.4943 	EXP 	GratingStim: autoDraw = True
62.5123 	EXP 	New trial (rep=7, index=0): None
62.5278 	EXP 	GratingStim: autoDraw = False
62.5278 	EXP 	GratingStim: autoDraw = False
62.5278 	EXP 	GratingStim: autoDraw = False
62.5278 	EXP 	GratingStim: autoDraw = True
62.5779 	EXP 	GratingStim: autoDraw = False
62.5779 	EXP 	GratingStim: autoDraw = True
62.5964 	EXP 	New trial (rep=8, index=0): None
62.6118 	EXP 	GratingStim: autoDraw = False
62.6118 	EXP 	GratingStim: autoDraw = False
62.6118 	EXP 	GratingStim: autoDraw = False
62.6118 	EXP 	GratingStim: autoDraw = True
62.6619 	EXP 	GratingStim: autoDraw = False
62.6619 	EXP 	GratingStim: autoDraw = True
62.6804 	EXP 	New trial (rep=9, index=0): None
62.6946 	EXP 	GratingStim: autoDraw = False
62.6946 	EXP 	GratingStim: autoDraw = False
62.6946 	EXP 	GratingStim: autoDraw = False
62.6946 	EXP 	GratingStim: autoDraw = True
62.7449 	EXP 	GratingStim: autoDraw = False
62.7449 	EXP 	GratingStim: autoDraw = True
62.7627 	EXP 	New trial (rep=10, index=0): None
62.7785 	EXP 	GratingStim: autoDraw = False
62.7785 	EXP 	GratingStim: autoDraw = False
62.7785 	EXP 	GratingStim: autoDraw = False
62.7785 	EXP 	GratingStim: autoDraw = True
62.8292 	EXP 	GratingStim: autoDraw = False
62.8292 	EXP 	GratingStim: autoDraw = True
62.8475 	EXP 	New trial (rep=11, index=0): None
62.8622 	EXP 	GratingStim: autoDraw = False
62.8622 	EXP 	GratingStim: autoDraw = False
62.8622 	EXP 	GratingStim: autoDraw = False
62.8622 	EXP 	GratingStim: autoDraw = True
62.9122 	EXP 	GratingStim: autoDraw = False
62.9122 	EXP 	GratingStim: autoDraw = True
62.9299 	EXP 	New trial (rep=12, index=0): None
62.9450 	EXP 	GratingStim: autoDraw = False
62.9450 	EXP 	GratingStim: autoDraw = False
62.9450 	EXP 	GratingStim: autoDraw = False
62.9450 	EXP 	GratingStim: autoDraw = True
62.9954 	EXP 	GratingStim: autoDraw = False
62.9954 	EXP 	GratingStim: autoDraw = True
63.0138 	EXP 	New trial (rep=13, index=0): None
63.0286 	EXP 	GratingStim: autoDraw = False
63.0286 	EXP 	GratingStim: autoDraw = False
63.0286 	EXP 	GratingStim: autoDraw = False
63.0286 	EXP 	GratingStim: autoDraw = True
63.0794 	EXP 	GratingStim: autoDraw = False
63.0794 	EXP 	GratingStim: autoDraw = True
63.0968 	EXP 	New trial (rep=14, index=0): None
63.1127 	EXP 	GratingStim: autoDraw = False
63.1127 	EXP 	GratingStim: autoDraw = False
63.1127 	EXP 	GratingStim: autoDraw = False
63.1127 	EXP 	GratingStim: autoDraw = True
63.1618 	EXP 	GratingStim: autoDraw = False
63.1618 	EXP 	GratingStim: autoDraw = True
63.1802 	EXP 	New trial (rep=15, index=0): None
63.1956 	EXP 	GratingStim: autoDraw = False
63.1956 	EXP 	GratingStim: autoDraw = False
63.1956 	EXP 	GratingStim: autoDraw = False
63.1956 	EXP 	GratingStim: autoDraw = True
63.2455 	EXP 	GratingStim: autoDraw = False
63.2455 	EXP 	GratingStim: autoDraw = True
63.2639 	EXP 	New trial (rep=16, index=0): None
63.2789 	EXP 	GratingStim: autoDraw = False
63.2789 	EXP 	GratingStim: autoDraw = False
63.2789 	EXP 	GratingStim: autoDraw = False
63.2789 	EXP 	GratingStim: autoDraw = True
63.3295 	EXP 	GratingStim: autoDraw = False
63.3295 	EXP 	GratingStim: autoDraw = True
63.3476 	EXP 	New trial (rep=17, index=0): None
63.3624 	EXP 	GratingStim: autoDraw = False
63.3624 	EXP 	GratingStim: autoDraw = False
63.3624 	EXP 	GratingStim: autoDraw = False
63.3624 	EXP 	GratingStim: autoDraw = True
63.4123 	EXP 	GratingStim: autoDraw = False
63.4123 	EXP 	GratingStim: autoDraw = True
63.4303 	EXP 	New trial (rep=18, index=0): None
63.4476 	EXP 	GratingStim: autoDraw = False
63.4476 	EXP 	GratingStim: autoDraw = False
63.4476 	EXP 	GratingStim: autoDraw = False
63.4476 	EXP 	GratingStim: autoDraw = True
63.4964 	EXP 	GratingStim: autoDraw = False
63.4964 	EXP 	GratingStim: autoDraw = True
63.5145 	EXP 	New trial (rep=19, index=0): None
63.5298 	EXP 	GratingStim: autoDraw = False
63.5298 	EXP 	GratingStim: autoDraw = False
63.5298 	EXP 	GratingStim: autoDraw = False
63.5298 	EXP 	GratingStim: autoDraw = True
63.5797 	EXP 	GratingStim: autoDraw = False
63.5797 	EXP 	GratingStim: autoDraw = True
63.5974 	EXP 	New trial (rep=20, index=0): None
63.6125 	EXP 	GratingStim: autoDraw = False
63.6125 	EXP 	GratingStim: autoDraw = False
63.6125 	EXP 	GratingStim: autoDraw = False
63.6125 	EXP 	GratingStim: autoDraw = True
63.6628 	EXP 	GratingStim: autoDraw = False
63.6628 	EXP 	GratingStim: autoDraw = True
63.6817 	EXP 	New trial (rep=21, index=0): None
63.6962 	EXP 	GratingStim: autoDraw = False
63.6962 	EXP 	GratingStim: autoDraw = False
63.6962 	EXP 	GratingStim: autoDraw = False
63.6962 	EXP 	GratingStim: autoDraw = True
63.7460 	EXP 	GratingStim: autoDraw = False
63.7460 	EXP 	GratingStim: autoDraw = True
63.7647 	EXP 	New trial (rep=22, index=0): None
63.7801 	EXP 	GratingStim: autoDraw = False
63.7801 	EXP 	GratingStim: autoDraw = False
63.7801 	EXP 	GratingStim: autoDraw = False
63.7801 	EXP 	GratingStim: autoDraw = True
63.8300 	EXP 	GratingStim: autoDraw = False
63.8300 	EXP 	GratingStim: autoDraw = True
63.8474 	EXP 	New trial (rep=23, index=0): None
63.8631 	EXP 	GratingStim: autoDraw = False
63.8631 	EXP 	GratingStim: autoDraw = False
63.8631 	EXP 	GratingStim: autoDraw = False
63.8631 	EXP 	GratingStim: autoDraw = True
63.9131 	EXP 	GratingStim: autoDraw = False
63.9131 	EXP 	GratingStim: autoDraw = True
63.9324 	EXP 	New trial (rep=24, index=0): None
63.9464 	EXP 	GratingStim: autoDraw = False
63.9464 	EXP 	GratingStim: autoDraw = False
63.9464 	EXP 	GratingStim: autoDraw = False
63.9464 	EXP 	GratingStim: autoDraw = True
63.9970 	EXP 	GratingStim: autoDraw = False
63.9970 	EXP 	GratingStim: autoDraw = True
64.0146 	EXP 	New trial (rep=25, index=0): None
64.0307 	EXP 	GratingStim: autoDraw = False
64.0307 	EXP 	GratingStim: autoDraw = False
64.0307 	EXP 	GratingStim: autoDraw = False
64.0307 	EXP 	GratingStim: autoDraw = True
64.0799 	EXP 	GratingStim: autoDraw = False
64.0799 	EXP 	GratingStim: autoDraw = True
64.0995 	EXP 	New trial (rep=26, index=0): None
64.1135 	EXP 	GratingStim: autoDraw = False
64.1135 	EXP 	GratingStim: autoDraw = False
64.1135 	EXP 	GratingStim: autoDraw = False
64.1135 	EXP 	GratingStim: autoDraw = True
64.1636 	EXP 	GratingStim: autoDraw = False
64.1636 	EXP 	GratingStim: autoDraw = True
64.1831 	EXP 	New trial (rep=27, index=0): None
64.1966 	EXP 	GratingStim: autoDraw = False
64.1966 	EXP 	GratingStim: autoDraw = False
64.1966 	EXP 	GratingStim: autoDraw = False
64.1966 	EXP 	GratingStim: autoDraw = True
64.2468 	EXP 	GratingStim: autoDraw = False
64.2468 	EXP 	GratingStim: autoDraw = True
64.2647 	EXP 	New trial (rep=28, index=0): None
64.2801 	EXP 	GratingStim: autoDraw = False
64.2801 	EXP 	GratingStim: autoDraw = False
64.2801 	EXP 	GratingStim: autoDraw = False
64.2801 	EXP 	GratingStim: autoDraw = True
64.3306 	EXP 	GratingStim: autoDraw = False
64.3306 	EXP 	GratingStim: autoDraw = True
64.3493 	EXP 	New trial (rep=29, index=0): None
64.3638 	EXP 	GratingStim: autoDraw = False
64.3638 	EXP 	GratingStim: autoDraw = False
64.3638 	EXP 	GratingStim: autoDraw = False
64.3638 	EXP 	GratingStim: autoDraw = True
64.4136 	EXP 	GratingStim: autoDraw = False
64.4136 	EXP 	GratingStim: autoDraw = True
64.4437 	EXP 	New trial (rep=3, index=0): None
64.4536 	EXP 	GratingStim: autoDraw = False
64.4536 	EXP 	GratingStim: autoDraw = False
64.4536 	EXP 	GratingStim: autoDraw = False
64.4536 	EXP 	GratingStim: autoDraw = True
66.4351 	EXP 	Created sequence: sequential, trialTypes=1, nReps=30, seed=None
66.4389 	EXP 	New trial (rep=0, index=0): None
66.4503 	EXP 	GratingStim: autoDraw = False
66.4503 	EXP 	GratingStim: autoDraw = False
66.4503 	EXP 	GratingStim: autoDraw = True
66.4999 	EXP 	GratingStim: autoDraw = False
66.4999 	EXP 	GratingStim: autoDraw = True
66.5181 	EXP 	New trial (rep=1, index=0): None
66.5335 	EXP 	GratingStim: autoDraw = False
66.5335 	EXP 	GratingStim: autoDraw = False
66.5335 	EXP 	GratingStim: autoDraw = False
66.5335 	EXP 	GratingStim: autoDraw = True
66.5835 	EXP 	GratingStim: autoDraw = False
66.5835 	EXP 	GratingStim: autoDraw = True
66.6022 	EXP 	New trial (rep=2, index=0): None
66.6174 	EXP 	GratingStim: autoDraw = False
66.6174 	EXP 	GratingStim: autoDraw = False
66.6174 	EXP 	GratingStim: autoDraw = False
66.6174 	EXP 	GratingStim: autoDraw = True
66.6673 	EXP 	GratingStim: autoDraw = False
66.6673 	EXP 	GratingStim: autoDraw = True
66.6859 	EXP 	New trial (rep=3, index=0): None
66.7007 	EXP 	GratingStim: autoDraw = False
66.7007 	EXP 	GratingStim: autoDraw = False
66.7007 	EXP 	GratingStim: autoDraw = False
66.7007 	EXP 	GratingStim: autoDraw = True
66.7508 	EXP 	GratingStim: autoDraw = False
66.7508 	EXP 	GratingStim: autoDraw = True
66.7680 	EXP 	New trial (rep=4, index=0): None
66.7837 	EXP 	GratingStim: autoDraw = False
66.7837 	EXP 	GratingStim: autoDraw = False
66.7837 	EXP 	GratingStim: autoDraw = False
66.7837 	EXP 	GratingStim: autoDraw = True
66.8338 	EXP 	GratingStim: autoDraw = False
66.8338 	EXP 	GratingStim: autoDraw = True
66.8524 	EXP 	New trial (rep=5, index=0): None
66.8670 	EXP 	GratingStim: autoDraw = False
66.8670 	EXP 	GratingStim: autoDraw = False
66.8670 	EXP 	GratingStim: autoDraw = False
66.8670 	EXP 	GratingStim: autoDraw = True
66.9171 	EXP 	GratingStim: autoDraw = False
66.9171 	EXP 	GratingStim: autoDraw = True
66.9363 	EXP 	New trial (rep=6, index=0): None
66.9509 	EXP 	GratingStim: autoDraw = False
66.9509 	EXP 	GratingStim: autoDraw = False
66.9509 	EXP 	GratingStim: autoDraw = False
66.9509 	EXP 	GratingStim: autoDraw = True
67.0005 	EXP 	GratingStim: autoDraw = False
67.0005 	EXP 	GratingStim: autoDraw = True
67.0193 	EXP 	New trial (rep=7, index=0): None
67.0341 	EXP 	GratingStim: autoDraw = False
67.0341 	EXP 	GratingStim: autoDraw = False
67.0341 	EXP 	GratingStim: autoDraw = False
67.0341 	EXP 	GratingStim: autoDraw = True
67.0846 	EXP 	GratingStim: autoDraw = False
67.0846 	EXP 	GratingStim: autoDraw = True
67.1023 	EXP 	New trial (rep=8, index=0): None
67.1182 	EXP 	GratingStim: autoDraw = False
67.1182 	EXP 	GratingStim: autoDraw = False
67.1182 	EXP 	GratingStim: autoDraw = False
67.1182 	EXP 	GratingStim: autoDraw = True
67.1674 	EXP 	GratingStim: autoDraw = False
67.1674 	EXP 	GratingStim: autoDraw = True
67.1858 	EXP 	New trial (rep=9, index=0): None
67.2007 	EXP 	GratingStim: autoDraw = False
67.2007 	EXP 	GratingStim: autoDraw = False
67.2007 	EXP 	GratingStim: autoDraw = False
67.2007 	EXP 	GratingStim: autoDraw = True
67.2513 	EXP 	GratingStim: autoDraw = False
67.2513 	EXP 	GratingStim: autoDraw = True
67.2705 	EXP 	New trial (rep=10, index=0): None
67.2846 	EXP 	GratingStim: autoDraw = False
67.2846 	EXP 	GratingStim: autoDraw = False
67.2846 	EXP 	GratingStim: autoDraw = False
67.2846 	EXP 	GratingStim: autoDraw = True
67.3349 	EXP 	GratingStim: autoDraw = False
67.3349 	EXP 	GratingStim: autoDraw = True
67.3526 	EXP 	New trial (rep=11, index=0): None
67.3676 	EXP 	GratingStim: autoDraw = False
67.3676 	EXP 	GratingStim: autoDraw = False
67.3676 	EXP 	GratingStim: autoDraw = False
67.3676 	EXP 	GratingStim: autoDraw = True
67.4177 	EXP 	GratingStim: autoDraw = False
67.4177 	EXP 	GratingStim: autoDraw = True
67.4358 	EXP 	New trial (rep=12, index=0): None
67.4514 	EXP 	GratingStim: autoDraw = False
67.4514 	EXP 	GratingStim: autoDraw = False
67.4514 	EXP 	GratingStim: autoDraw = False
67.4514 	EXP 	GratingStim: autoDraw = True
67.5014 	EXP 	GratingStim: autoDraw = False
67.5014 	EXP 	GratingStim: autoDraw = True
67.5209 	EXP 	New trial (rep=13, index=0): None
67.5346 	EXP 	GratingStim: autoDraw = False
67.5346 	EXP 	GratingStim: autoDraw = False
67.5346 	EXP 	GratingStim: autoDraw = False
67.5346 	EXP 	GratingStim: autoDraw = True
67.5853 	EXP 	GratingStim: autoDraw = False
67.5853 	EXP 	GratingStim: autoDraw = True
67.6026 	EXP 	New trial (rep=14, index=0): None
67.6183 	EXP 	GratingStim: autoDraw = False
67.6183 	EXP 	GratingStim: autoDraw = False
67.6183 	EXP 	GratingStim: autoDraw = False
67.6183 	EXP 	GratingStim: autoDraw = True
67.6680 	EXP 	GratingStim: autoDraw = False
67.6680 	EXP 	GratingStim: autoDraw = True
67.6874 	EXP 	New trial (rep=15, index=0): None
67.7017 	EXP 	GratingStim: autoDraw = False
67.7017 	EXP 	GratingStim: autoDraw = False
67.7017 	EXP 	GratingStim: autoDraw = False
67.7017 	EXP 	GratingStim: autoDraw = True
67.7516 	EXP 	GratingStim: autoDraw = False
67.7516 	EXP 	GratingStim: autoDraw = True
67.7710 	EXP 	New trial (rep=16, index=0): None
67.7856 	EXP 	GratingStim: autoDraw = False
67.7856 	EXP 	GratingStim: autoDraw = False
67.7856 	EXP 	GratingStim: autoDraw = False
67.7856 	EXP 	GratingStim: autoDraw = True
67.8349 	EXP 	GratingStim: autoDraw = False
67.8349 	EXP 	GratingStim: autoDraw = True
67.8528 	EXP 	New trial (rep=17, index=0): None
67.8685 	EXP 	GratingStim: autoDraw = False
67.8685 	EXP 	GratingStim: autoDraw = False
67.8685 	EXP 	GratingStim: autoDraw = False
67.8685 	EXP 	GratingStim: autoDraw = True
67.9186 	EXP 	GratingStim: autoDraw = False
67.9186 	EXP 	GratingStim: autoDraw = True
67.9376 	EXP 	New trial (rep=18, index=0): None
67.9525 	EXP 	GratingStim: autoDraw = False
67.9525 	EXP 	GratingStim: autoDraw = False
67.9525 	EXP 	GratingStim: autoDraw = False
67.9525 	EXP 	GratingStim: autoDraw = True
68.0018 	EXP 	GratingStim: autoDraw = False
68.0018 	EXP 	GratingStim: autoDraw = True
68.0204 	EXP 	New trial (rep=19, index=0): None
68.0353 	EXP 	GratingStim: autoDraw = False
68.0353 	EXP 	GratingStim: autoDraw = False
68.0353 	EXP 	GratingStim: autoDraw = False
68.0353 	EXP 	GratingStim: autoDraw = True
68.0855 	EXP 	GratingStim: autoDraw = False
68.0855 	EXP 	GratingStim: autoDraw = True
68.1039 	EXP 	New trial (rep=20, index=0): None
68.1189 	EXP 	GratingStim: autoDraw = False
68.1189 	EXP 	GratingStim: autoDraw = False
68.1189 	EXP 	GratingStim: autoDraw = False
68.1189 	EXP 	GratingStim: autoDraw = True
68.1690 	EXP 	GratingStim: autoDraw = False
68.1690 	EXP 	GratingStim: autoDraw = True
68.1877 	EXP 	New trial (rep=21, index=0): None
68.2021 	EXP 	GratingStim: autoDraw = False
68.2021 	EXP 	GratingStim: autoDraw = False
68.2021 	EXP 	GratingStim: autoDraw = False
68.2021 	EXP 	GratingStim: autoDraw = True
68.2525 	EXP 	GratingStim: autoDraw = False
68.2525 	EXP 	GratingStim: autoDraw = True
68.2714 	EXP 	New trial (rep=22, index=0): None
68.2856 	EXP 	GratingStim: autoDraw = False
68.2856 	EXP 	GratingStim: autoDraw = False
68.2856 	EXP 	GratingStim: autoDraw = False
68.2856 	EXP 	GratingStim: autoDraw = True
68.3358 	EXP 	GratingStim: autoDraw = False
68.3358 	EXP 	GratingStim: autoDraw = True
68.3536 	EXP 	New trial (rep=23, index=0): None
68.3700 	EXP 	GratingStim: autoDraw = False
68.3700 	EXP 	GratingStim: autoDraw = False
68.3700 	EXP 	GratingStim: autoDraw = False
68.3700 	EXP 	GratingStim: autoDraw = True
68.4198 	EXP 	GratingStim: autoDraw = False
68.4198 	EXP 	GratingStim: autoDraw = True
68.4385 	EXP 	New trial (rep=24, index=0): None
68.4531 	EXP 	GratingStim: autoDraw = False
68.4531 	EXP 	GratingStim: autoDraw = False
68.4531 	EXP 	GratingStim: autoDraw = False
68.4531 	EXP 	GratingStim: autoDraw = True
68.5026 	EXP 	GratingStim: autoDraw = False
68.5026 	EXP 	GratingStim: autoDraw = True
68.5210 	EXP 	New trial (rep=25, index=0): None
68.5360 	EXP 	GratingStim: autoDraw = False
68.5360 	EXP 	GratingStim: autoDraw = False
68.5360 	EXP 	GratingStim: autoDraw = False
68.5360 	EXP 	GratingStim: autoDraw = True
68.5862 	EXP 	GratingStim: autoDraw = False
68.5862 	EXP 	GratingStim: autoDraw = True
68.6043 	EXP 	New trial (rep=26, index=0): None
68.6196 	EXP 	GratingStim: autoDraw = False
68.6196 	EXP 	GratingStim: autoDraw = False
68.6196 	EXP 	GratingStim: autoDraw = False
68.6196 	EXP 	GratingStim: autoDraw = True
68.6701 	EXP 	GratingStim: autoDraw = False
68.6701 	EXP 	GratingStim: autoDraw = True
68.6883 	EXP 	New trial (rep=27, index=0): None
68.7028 	EXP 	GratingStim: autoDraw = False
68.7028 	EXP 	GratingStim: autoDraw = False
68.7028 	EXP 	GratingStim: autoDraw = False
68.7028 	EXP 	GratingStim: autoDraw = True
68.7203 	DATA 	Keypress: space
68.7529 	EXP 	GratingStim: autoDraw = False
68.7529 	EXP 	GratingStim: autoDraw = True
68.7711 	EXP 	New trial (rep=28, index=0): None
68.7868 	EXP 	GratingStim: autoDraw = False
68.7868 	EXP 	GratingStim: autoDraw = False
68.7868 	EXP 	GratingStim: autoDraw = False
68.7868 	EXP 	GratingStim: autoDraw = True
68.8365 	EXP 	GratingStim: autoDraw = False
68.8365 	EXP 	GratingStim: autoDraw = True
68.8557 	EXP 	New trial (rep=29, index=0): None
68.8704 	EXP 	GratingStim: autoDraw = False
68.8704 	EXP 	GratingStim: autoDraw = False
68.8704 	EXP 	GratingStim: autoDraw = False
68.8704 	EXP 	GratingStim: autoDraw = True
68.9198 	EXP 	GratingStim: autoDraw = False
68.9198 	EXP 	GratingStim: autoDraw = True
68.9457 	EXP 	New trial (rep=4, index=0): None
68.9558 	EXP 	GratingStim: autoDraw = False
68.9558 	EXP 	GratingStim: autoDraw = False
68.9558 	EXP 	GratingStim: autoDraw = False
68.9558 	EXP 	GratingStim: autoDraw = True
69.4044 	DATA 	Keypress: escape
